Time,Coast,East,Far_West,North,North_Central,South,South_Central,West
2017-01-11 11:00:00+00:00,9754.35,1259.13,2173.27,969.46,10627.98,2621.41,5265.06,1218.8
2017-01-11 12:00:00+00:00,10004.59,1309.94,2219.07,976.68,11198.44,2717.42,5578.24,1259.46
2017-01-11 13:00:00+00:00,10075.55,1305.91,2174.08,985.4,11007.36,2659.62,5498.53,1202.34
2017-01-11 14:00:00+00:00,10386.73,1329.37,2145.34,1000.96,11059.58,2693.24,5538.34,1109.65
2017-01-11 15:00:00+00:00,10795.35,1353.83,2134.79,1033.19,11095.14,2833.17,5539.58,1057.46
2017-01-11 16:00:00+00:00,10965.49,1362.65,2135.09,1040.24,11101.35,2919.17,5578.06,1026.9
2017-01-11 17:00:00+00:00,10998.04,1370.65,2123.79,1022.87,11126.23,2987.94,5612.32,1039.02
2017-01-11 18:00:00+00:00,11108.2,1392.62,2126.01,1020.81,11293.95,3072.24,5698.62,1029.63
2017-01-11 19:00:00+00:00,11158.9,1389.52,2121.08,1013.93,11318.69,3152.89,5761.72,1053.14
2017-01-11 20:00:00+00:00,11098.82,1361.41,2122.33,985.29,11288.24,3195.36,5830.55,1063.71
2017-01-11 21:00:00+00:00,11048.69,1330.58,2127.85,943.03,11326.93,3222.39,5927.07,1098.53
2017-01-11 22:00:00+00:00,11172.79,1420.4,2120.96,894.91,11500.84,3171.99,6033.37,1132.75
2017-01-11 23:00:00+00:00,11490.31,1405.66,2152.23,938.15,12122.54,3262.46,6394.52,1234.12
2017-01-12 00:00:00+00:00,11440.08,1452.92,2157.37,944.11,12064.93,3267.07,6439.4,1245.17
2017-01-12 01:00:00+00:00,11236.13,1453.15,2136.26,901.63,11815.12,3197.9,6283.52,1231.35
2017-01-12 02:00:00+00:00,10834.55,1341.69,2106.95,891.26,11287.56,3083.99,5942.94,1176.96
2017-01-12 03:00:00+00:00,10133.67,1240.65,2063.41,845.45,10435.37,2889.95,5470.21,1113.41
2017-01-12 04:00:00+00:00,9456.32,1161.12,2011.34,800.47,9498.79,2613.74,4935.86,1033.89
2017-01-12 05:00:00+00:00,8972.38,1107.06,1989.29,761.66,8774.39,2400.54,4545.53,988.64
2017-01-12 06:00:00+00:00,8708.16,1071.43,1974.71,747.91,8379.19,2282.13,4330.53,945.41
2017-01-12 07:00:00+00:00,8541.1,1030.84,1964.69,739.9,8108.5,2217.43,4199.11,938.5
2017-01-12 08:00:00+00:00,8473.54,1041.55,1968.1,709.05,8053.74,2189.81,4179.85,946.38
2017-01-12 09:00:00+00:00,8566.61,1066.47,1977.95,702.18,8260.39,2206.77,4246.57,919.15
2017-01-12 10:00:00+00:00,9085.94,1106.48,2021.69,704.29,8877.81,2327.02,4585.6,962.5
2017-01-12 11:00:00+00:00,9902.14,1255.08,2120.33,791.55,10145.1,2642.66,5275.07,1068.25
2017-01-12 12:00:00+00:00,10187.03,1279.6,2177.67,828.4,10808.84,2747.86,5597.11,1134.27
2017-01-12 13:00:00+00:00,10296.2,1274.46,2153.56,842.13,10789.47,2726.82,5552.79,1130.11
2017-01-12 14:00:00+00:00,10689.17,1344.39,2129.2,900.19,11054.86,2838.49,5657.61,1088.71
2017-01-12 15:00:00+00:00,11168.89,1367.04,2125.13,943.0,11376.76,2956.22,5790.81,1061.19
2017-01-12 16:00:00+00:00,11528.02,1431.34,2115.8,956.19,11497.72,3079.42,5887.54,1051.35
2017-01-12 17:00:00+00:00,11757.68,1457.89,2105.03,952.88,11555.89,3164.7,5941.78,1026.1
2017-01-12 18:00:00+00:00,11972.88,1465.65,2104.22,911.28,11562.61,3264.59,5997.41,1055.51
2017-01-12 19:00:00+00:00,12065.44,1470.57,2118.24,914.07,11398.07,3333.53,6041.35,1042.92
2017-01-12 20:00:00+00:00,12060.74,1464.82,2122.77,894.6,11134.04,3356.37,6079.01,1049.16
2017-01-12 21:00:00+00:00,11876.46,1473.1,2119.48,867.99,10990.56,3351.1,6126.39,1106.32
2017-01-12 22:00:00+00:00,11684.9,1485.15,2113.53,911.01,11227.26,3263.5,6210.24,1130.58
2017-01-12 23:00:00+00:00,11873.32,1532.29,2150.55,983.42,11856.07,3335.93,6565.37,1191.74
2017-01-13 00:00:00+00:00,11635.33,1439.85,2154.93,1010.87,11864.23,3351.63,6572.34,1182.22
2017-01-13 01:00:00+00:00,11338.47,1410.33,2137.76,994.98,11697.53,3285.41,6445.01,1179.11
2017-01-13 02:00:00+00:00,10881.58,1339.91,2112.83,965.78,11216.95,3163.25,6154.01,1142.36
2017-01-13 03:00:00+00:00,10220.6,1272.61,2083.64,901.06,10408.47,2955.73,5697.51,1091.53
2017-01-13 04:00:00+00:00,9558.47,1183.15,2044.33,859.59,9621.13,2693.35,5181.79,1025.24
2017-01-13 05:00:00+00:00,9068.24,1185.77,2021.81,835.86,8985.26,2492.94,4772.62,991.56
2017-01-13 06:00:00+00:00,8784.91,1165.16,2008.27,824.29,8637.32,2369.82,4529.49,969.98
2017-01-13 07:00:00+00:00,8630.1,1150.59,2004.91,826.64,8470.55,2286.44,4389.04,965.26
2017-01-13 08:00:00+00:00,8590.32,1141.91,2015.9,833.77,8515.89,2236.85,4304.07,977.12
2017-01-13 09:00:00+00:00,8705.35,1168.05,2039.07,862.55,8816.84,2245.46,4368.56,981.43
2017-01-13 10:00:00+00:00,9186.87,1117.16,2087.28,900.64,9785.78,2358.15,4702.17,1032.34
2017-01-13 11:00:00+00:00,10003.9,1282.16,2163.4,997.4,11205.49,2675.43,5370.06,1134.66
2017-01-13 12:00:00+00:00,10370.81,1313.58,2233.77,1026.8,12031.67,2792.59,5717.01,1198.3
2017-01-13 13:00:00+00:00,10474.91,1303.96,2246.44,1031.6,11984.84,2783.72,5729.16,1201.77
2017-01-13 14:00:00+00:00,10777.4,1340.09,2262.23,1041.61,12207.66,2906.23,5860.11,1213.0
2017-01-13 15:00:00+00:00,11132.62,1400.95,2278.26,1051.79,12387.96,3058.13,6032.04,1206.97
2017-01-13 16:00:00+00:00,11450.72,1427.9,2280.35,1055.37,12484.62,3155.27,6146.57,1202.54
2017-01-13 17:00:00+00:00,11662.43,1424.83,2271.07,1040.24,12515.66,3221.17,6211.4,1194.98
2017-01-13 18:00:00+00:00,11897.78,1440.35,2278.34,1021.39,12628.89,3254.99,6231.96,1214.12
2017-01-13 19:00:00+00:00,11927.45,1423.64,2278.58,1030.37,12665.25,3284.57,6185.53,1210.86
2017-01-13 20:00:00+00:00,11802.21,1379.62,2279.81,1041.41,12705.8,3263.67,6159.17,1201.0
2017-01-13 21:00:00+00:00,11597.62,1369.32,2287.01,1052.51,13007.78,3231.5,6110.77,1226.95
2017-01-13 22:00:00+00:00,11394.57,1367.26,2307.01,1075.57,13593.38,3169.11,6128.66,1259.65
2017-01-13 23:00:00+00:00,11507.26,1436.08,2370.02,1093.18,14097.73,3255.58,6334.52,1302.4
2017-01-14 00:00:00+00:00,11275.07,1418.42,2379.67,1086.35,13961.0,3216.47,6182.45,1304.69
2017-01-14 01:00:00+00:00,11018.69,1394.89,2375.07,1071.05,13807.93,3148.66,5968.65,1308.03
2017-01-14 02:00:00+00:00,10654.68,1338.25,2363.07,1055.78,13375.79,3026.15,5697.46,1293.8
2017-01-14 03:00:00+00:00,10229.45,1277.4,2345.26,1022.0,12786.78,2899.36,5400.39,1263.1
2017-01-14 04:00:00+00:00,9662.74,1184.04,2285.65,984.51,12089.33,2697.89,5001.77,1221.33
2017-01-14 05:00:00+00:00,9112.82,1128.71,2212.55,962.47,11531.44,2486.2,4628.3,1186.98
2017-01-14 06:00:00+00:00,8825.52,1119.9,2246.52,958.05,11251.95,2387.69,4448.74,1172.35
2017-01-14 07:00:00+00:00,8571.94,1081.82,2262.15,958.99,11052.11,2303.53,4296.68,1171.14
2017-01-14 08:00:00+00:00,8448.99,1076.89,2262.39,964.93,11081.37,2234.9,4197.74,1167.44
2017-01-14 09:00:00+00:00,8443.64,1097.77,2269.9,987.64,11255.42,2211.4,4155.95,1172.69
2017-01-14 10:00:00+00:00,8512.49,1110.55,2257.29,1004.38,11677.17,2218.36,4268.99,1198.42
2017-01-14 11:00:00+00:00,8781.5,1158.28,2297.69,1034.67,12243.93,2334.19,4521.79,1250.63
2017-01-14 12:00:00+00:00,8995.75,1200.38,2336.75,1069.15,13040.32,2413.99,4789.84,1323.59
2017-01-14 13:00:00+00:00,9345.2,1282.95,2373.01,1106.17,13617.55,2522.88,5089.34,1377.43
2017-01-14 14:00:00+00:00,9756.94,1335.14,2398.51,1139.37,14170.37,2753.85,5415.4,1426.53
2017-01-14 15:00:00+00:00,10060.98,1353.25,2409.96,1159.84,14454.18,2945.15,5607.75,1436.49
2017-01-14 16:00:00+00:00,10252.49,1377.6,2419.97,1159.54,14337.58,3063.16,5693.69,1440.58
2017-01-14 17:00:00+00:00,10386.27,1364.75,2411.05,1156.82,14072.15,3094.0,5695.17,1414.67
2017-01-14 18:00:00+00:00,10532.09,1350.46,2405.81,1134.17,13717.8,3090.64,5627.62,1372.04
2017-01-14 19:00:00+00:00,10637.87,1343.47,2382.54,1145.99,13409.21,3046.12,5578.06,1353.86
2017-01-14 20:00:00+00:00,10596.62,1325.47,2368.61,1160.27,13247.95,3007.02,5550.13,1337.16
2017-01-14 21:00:00+00:00,10377.42,1326.55,2383.34,1168.43,13192.69,2939.46,5470.09,1337.06
2017-01-14 22:00:00+00:00,10323.32,1361.76,2406.65,1186.99,13497.54,2932.62,5557.6,1362.44
2017-01-14 23:00:00+00:00,10543.0,1389.23,2437.21,1199.86,13887.36,3011.12,5897.56,1412.5
2017-01-15 00:00:00+00:00,10329.54,1379.82,2436.8,1186.01,13699.08,3004.36,5859.9,1411.46
2017-01-15 01:00:00+00:00,10049.7,1357.32,2423.02,1150.29,13466.62,2924.48,5709.27,1376.1
2017-01-15 02:00:00+00:00,9784.78,1303.62,2397.44,1125.08,13043.1,2836.74,5502.1,1338.45
2017-01-15 03:00:00+00:00,9416.82,1266.45,2361.23,1070.27,12396.48,2718.9,5239.63,1305.7
2017-01-15 04:00:00+00:00,8946.01,1184.57,2322.18,1044.5,11690.91,2557.88,4913.24,1274.82
2017-01-15 05:00:00+00:00,8524.56,1117.56,2307.85,1006.3,11195.71,2402.73,4626.21,1229.53
2017-01-15 06:00:00+00:00,8206.2,1083.48,2265.32,987.36,10779.9,2281.07,4386.23,1206.0
2017-01-15 07:00:00+00:00,8012.67,1051.44,2251.26,990.18,10514.34,2226.08,4265.65,1194.49
2017-01-15 08:00:00+00:00,7895.31,1044.24,2262.17,990.29,10395.7,2190.04,4184.85,1176.41
2017-01-15 09:00:00+00:00,7898.01,1045.69,2241.51,1015.41,10438.59,2195.54,4179.13,1156.16
2017-01-15 10:00:00+00:00,7943.72,1076.46,2225.5,1037.47,10667.97,2170.08,4242.79,1175.53
2017-01-15 11:00:00+00:00,8118.12,1075.07,2252.25,1077.86,11011.23,2232.47,4438.34,1219.25
2017-01-15 12:00:00+00:00,8304.76,1134.35,2269.9,1101.84,11472.49,2290.65,4649.17,1257.8
2017-01-15 13:00:00+00:00,8572.78,1153.2,2286.67,1115.69,11893.7,2382.01,4901.4,1315.84
2017-01-15 14:00:00+00:00,9059.15,1244.44,2299.13,1123.21,12189.08,2601.69,5177.09,1323.29
2017-01-15 15:00:00+00:00,9462.95,1247.72,2239.88,1100.57,12234.54,2817.76,5305.42,1304.49
2017-01-15 16:00:00+00:00,9803.11,1270.03,2191.09,1068.89,12142.21,2994.73,5364.43,1236.14
2017-01-15 17:00:00+00:00,10030.23,1297.44,2147.18,1051.19,12048.49,3115.42,5408.36,1211.36
2017-01-15 18:00:00+00:00,10124.89,1276.58,2117.36,1055.39,11860.85,3195.88,5405.35,1220.16
2017-01-15 19:00:00+00:00,10066.66,1274.94,2137.58,1049.38,11575.32,3247.57,5389.05,1204.12
2017-01-15 20:00:00+00:00,9982.31,1283.82,2137.97,1028.55,11320.14,3257.43,5369.97,1215.68
2017-01-15 21:00:00+00:00,9880.57,1271.99,2117.59,1001.27,11007.55,3181.31,5358.99,1213.13
2017-01-15 22:00:00+00:00,10047.67,1335.02,2127.36,996.91,11298.99,3108.39,5507.69,1263.07
2017-01-15 23:00:00+00:00,10410.68,1364.51,2165.83,971.85,11294.81,3131.68,5784.55,1274.86
2017-01-16 00:00:00+00:00,10406.34,1389.54,2220.5,984.84,11213.89,3182.43,5856.45,1293.24
2017-01-16 01:00:00+00:00,10265.15,1365.86,2239.66,905.56,10937.27,3138.87,5757.87,1274.76
2017-01-16 02:00:00+00:00,9984.84,1306.71,2230.46,934.66,10421.77,3034.13,5526.36,1212.88
2017-01-16 03:00:00+00:00,9547.37,1232.73,2209.93,892.98,9837.2,2855.15,5192.97,1141.85
2017-01-16 04:00:00+00:00,9009.3,1148.95,2183.24,847.71,9273.37,2634.78,4785.83,1099.83
2017-01-16 05:00:00+00:00,8548.67,1050.14,2154.87,820.69,8814.8,2441.5,4427.67,1070.56
2017-01-16 06:00:00+00:00,8285.97,1023.45,2139.71,800.08,8569.05,2330.05,4199.55,1038.64
2017-01-16 07:00:00+00:00,8122.12,1014.98,2124.77,790.53,8500.79,2227.87,4033.94,1014.95
2017-01-16 08:00:00+00:00,8076.92,998.49,2123.62,792.42,8637.07,2212.43,3975.94,1010.26
2017-01-16 09:00:00+00:00,8208.89,1014.25,2132.31,820.38,8990.04,2211.58,4061.65,1068.39
2017-01-16 10:00:00+00:00,8603.78,1073.43,2158.72,865.38,9696.15,2311.98,4315.1,1149.55
2017-01-16 11:00:00+00:00,9191.66,1178.04,2209.32,918.96,10624.42,2542.45,4728.37,1258.7
2017-01-16 12:00:00+00:00,9495.59,1245.23,2261.73,958.3,11340.91,2660.73,5037.66,1342.76
2017-01-16 13:00:00+00:00,9821.71,1274.17,2240.72,997.96,11602.8,2681.95,5210.75,1326.31
2017-01-16 14:00:00+00:00,10412.68,1276.18,2202.85,1068.52,11731.57,2819.41,5420.02,1210.93
2017-01-16 15:00:00+00:00,11032.06,1347.33,2171.89,1057.28,11620.79,2960.25,5589.41,1167.44
2017-01-16 16:00:00+00:00,11511.29,1409.45,2154.75,1033.54,11453.42,3089.11,5651.98,1133.83
2017-01-16 17:00:00+00:00,11797.68,1378.87,2115.78,1009.88,11266.99,3145.13,5658.99,1094.37
2017-01-16 18:00:00+00:00,11913.18,1359.35,2100.18,987.52,11091.2,3182.79,5632.29,1062.85
2017-01-16 19:00:00+00:00,11881.41,1388.07,2080.68,966.09,10910.07,3200.16,5596.49,1048.81
2017-01-16 20:00:00+00:00,11860.2,1377.39,2075.6,943.43,10773.85,3206.84,5571.85,1060.36
2017-01-16 21:00:00+00:00,11661.65,1386.76,2083.48,893.37,10774.21,3186.37,5633.78,1093.68
2017-01-16 22:00:00+00:00,11619.6,1442.89,2085.19,865.26,11134.12,3147.98,5846.31,1158.9
2017-01-16 23:00:00+00:00,11917.94,1484.32,2137.77,948.63,11972.88,3283.52,6215.89,1209.81
2017-01-17 00:00:00+00:00,11774.07,1469.27,2172.94,938.83,11988.22,3295.68,6170.79,1254.61
2017-01-17 01:00:00+00:00,11522.35,1410.08,2189.19,939.11,11815.89,3225.9,6015.02,1234.52
2017-01-17 02:00:00+00:00,11101.94,1365.98,2181.15,920.16,11321.03,3093.9,5694.16,1163.68
2017-01-17 03:00:00+00:00,10466.7,1247.17,2158.34,874.13,10517.03,2883.71,5225.47,1117.99
2017-01-17 04:00:00+00:00,9759.15,1098.15,2122.78,835.62,9715.53,2608.0,4733.99,1051.84
2017-01-17 05:00:00+00:00,9230.35,1045.79,2101.1,815.48,9216.2,2398.97,4383.92,1008.08
2017-01-17 06:00:00+00:00,8925.3,1013.11,2100.59,824.97,9019.96,2278.0,4188.12,1004.25
2017-01-17 07:00:00+00:00,8738.12,972.34,2105.04,823.08,9022.49,2204.66,4093.17,981.04
2017-01-17 08:00:00+00:00,8674.32,956.39,2107.97,841.02,9184.67,2160.55,4063.26,1005.59
2017-01-17 09:00:00+00:00,8845.53,1041.87,2123.79,890.44,9626.99,2173.35,4180.5,1039.86
2017-01-17 10:00:00+00:00,9391.79,1133.52,2166.32,941.68,10681.28,2306.26,4528.06,1088.9
2017-01-17 11:00:00+00:00,10301.55,1310.58,2260.18,1033.64,12335.72,2644.49,5230.1,1221.94
2017-01-17 12:00:00+00:00,10642.94,1412.57,2327.56,1058.64,13209.34,2748.93,5611.68,1283.45
2017-01-17 13:00:00+00:00,10565.82,1414.69,2308.69,1068.46,13083.77,2731.72,5627.03,1249.94
2017-01-17 14:00:00+00:00,10652.74,1433.56,2286.79,1038.66,13017.62,2829.46,5686.06,1236.04
2017-01-17 15:00:00+00:00,10676.92,1410.59,2274.88,1040.96,12969.71,2935.25,5797.8,1226.35
2017-01-17 16:00:00+00:00,10736.11,1441.33,2280.34,1010.38,12903.07,3009.96,5872.83,1190.9
2017-01-17 17:00:00+00:00,10693.89,1419.92,2279.12,938.62,12681.86,3103.98,5938.12,1253.8
2017-01-17 18:00:00+00:00,10676.52,1411.04,2294.47,924.62,12571.51,3187.31,5954.08,1261.24
2017-01-17 19:00:00+00:00,10520.96,1424.89,2290.51,888.87,12506.62,3227.02,5936.4,1329.61
2017-01-17 20:00:00+00:00,10316.55,1407.49,2289.17,909.88,12589.11,3203.67,5978.99,1335.36
2017-01-17 21:00:00+00:00,10261.45,1392.43,2308.14,935.57,12853.85,3188.19,6161.57,1357.94
2017-01-17 22:00:00+00:00,10445.62,1458.95,2341.84,972.02,13624.37,3165.13,6537.93,1376.1
2017-01-17 23:00:00+00:00,10666.67,1560.41,2379.72,1008.43,14274.54,3312.77,6891.51,1438.25
2017-01-18 00:00:00+00:00,10529.63,1558.05,2381.23,1005.45,14128.87,3326.54,6866.99,1460.55
2017-01-18 01:00:00+00:00,10330.28,1540.8,2355.12,1005.37,13871.39,3282.81,6720.98,1419.78
2017-01-18 02:00:00+00:00,9947.62,1485.82,2317.55,980.84,13227.3,3167.6,6378.94,1373.17
2017-01-18 03:00:00+00:00,9362.43,1381.16,2261.9,914.61,12192.14,2955.29,5887.17,1296.58
2017-01-18 04:00:00+00:00,8827.43,1284.3,2199.12,871.85,11356.33,2697.12,5417.57,1236.66
2017-01-18 05:00:00+00:00,8384.31,1227.36,2172.51,838.64,10644.24,2476.01,5065.95,1179.89
2017-01-18 06:00:00+00:00,8202.16,1200.15,2160.28,823.5,10336.07,2366.58,4901.41,1163.37
2017-01-18 07:00:00+00:00,8101.18,1175.61,2158.17,825.5,10185.73,2298.25,4837.94,1160.89
2017-01-18 08:00:00+00:00,8109.65,1168.7,2145.23,829.4,10180.71,2255.54,4861.14,1165.99
2017-01-18 09:00:00+00:00,8297.09,1171.84,2158.83,842.24,10495.77,2246.1,5008.94,1186.01
2017-01-18 10:00:00+00:00,8851.27,1285.2,2197.95,896.19,11429.87,2355.81,5479.89,1243.08
2017-01-18 11:00:00+00:00,9672.58,1428.25,2256.67,983.16,12858.41,2680.12,6283.26,1353.5
2017-01-18 12:00:00+00:00,10058.4,1499.67,2284.64,1008.01,13502.0,2774.17,6605.73,1389.92
2017-01-18 13:00:00+00:00,10166.54,1496.28,2263.29,1003.91,13376.28,2690.95,6537.73,1340.25
2017-01-18 14:00:00+00:00,10336.32,1498.2,2230.21,1008.44,13379.09,2695.26,6427.92,1320.78
2017-01-18 15:00:00+00:00,10612.58,1535.01,2214.22,1004.71,13402.83,2722.21,6329.34,1305.09
2017-01-18 16:00:00+00:00,10819.16,1538.59,2179.26,1016.6,13302.68,2734.73,6217.34,1280.38
2017-01-18 17:00:00+00:00,10868.82,1526.03,2134.97,1039.99,13178.37,2730.23,6050.04,1220.16
2017-01-18 18:00:00+00:00,10827.92,1484.44,2118.18,1053.87,13050.76,2721.04,5845.26,1171.02
2017-01-18 19:00:00+00:00,10620.81,1457.51,2124.3,1063.65,12827.68,2703.34,5743.92,1143.06
2017-01-18 20:00:00+00:00,10418.6,1467.34,2121.89,1044.31,12717.76,2680.77,5728.19,1139.38
2017-01-18 21:00:00+00:00,10351.01,1466.03,2109.29,1042.76,12750.42,2720.69,5803.58,1154.81
2017-01-18 22:00:00+00:00,10469.49,1546.08,2110.59,1014.02,13187.91,2766.97,6046.01,1227.64
2017-01-18 23:00:00+00:00,10702.08,1591.75,2173.58,1055.83,13697.8,2976.99,6493.21,1298.04
2017-01-19 00:00:00+00:00,10487.35,1558.8,2216.0,1053.47,13497.9,3021.15,6475.79,1326.53
2017-01-19 01:00:00+00:00,10304.14,1511.01,2228.82,1052.95,13123.06,3006.68,6343.13,1331.85
2017-01-19 02:00:00+00:00,9871.25,1446.07,2219.92,1023.98,12531.74,2894.28,6040.9,1301.85
2017-01-19 03:00:00+00:00,9247.86,1348.95,2184.68,961.58,11605.99,2687.05,5587.5,1228.45
2017-01-19 04:00:00+00:00,8581.01,1260.99,2152.03,902.11,10658.62,2440.96,5075.84,1163.31
2017-01-19 05:00:00+00:00,8170.66,1165.82,2133.71,901.41,10045.45,2259.65,4736.2,1143.29
2017-01-19 06:00:00+00:00,7930.79,1146.77,2130.27,896.56,9771.47,2177.87,4574.2,1134.77
2017-01-19 07:00:00+00:00,7801.94,1139.21,2129.28,891.87,9592.79,2120.49,4522.87,1142.71
2017-01-19 08:00:00+00:00,7794.2,1156.68,2142.67,895.57,9697.32,2095.51,4493.92,1149.62
2017-01-19 09:00:00+00:00,7975.04,1138.56,2166.99,916.46,9989.05,2113.09,4610.07,1165.34
2017-01-19 10:00:00+00:00,8550.85,1197.62,2219.6,961.14,10952.4,2267.32,5079.6,1233.42
2017-01-19 11:00:00+00:00,9444.18,1390.23,2305.79,1039.38,12336.98,2637.06,5840.17,1358.4
2017-01-19 12:00:00+00:00,9930.83,1468.73,2349.56,1050.06,12993.28,2779.97,6139.06,1412.28
2017-01-19 13:00:00+00:00,10048.58,1443.51,2304.79,1035.9,12794.93,2718.98,6062.65,1353.01
2017-01-19 14:00:00+00:00,10196.46,1500.6,2267.78,1084.93,12703.29,2743.1,6028.03,1215.65
2017-01-19 15:00:00+00:00,10371.0,1476.78,2247.77,1080.99,12570.07,2735.0,5933.12,1192.41
2017-01-19 16:00:00+00:00,10436.96,1485.71,2220.82,1035.79,12098.0,2713.1,5730.63,1168.79
2017-01-19 17:00:00+00:00,10318.76,1437.1,2192.87,1034.02,11617.87,2696.61,5595.2,1116.26
2017-01-19 18:00:00+00:00,10304.68,1430.49,2157.01,994.83,11308.48,2711.81,5501.74,1112.18
2017-01-19 19:00:00+00:00,10161.37,1404.23,2144.23,964.46,11039.33,2725.72,5463.43,1083.8
2017-01-19 20:00:00+00:00,10140.14,1378.84,2129.23,936.1,10831.94,2745.42,5451.16,1065.63
2017-01-19 21:00:00+00:00,10134.18,1341.58,2125.97,904.6,10828.14,2768.11,5526.31,1060.45
2017-01-19 22:00:00+00:00,10275.75,1367.77,2128.29,876.96,11077.23,2787.93,5609.46,1074.03
2017-01-19 23:00:00+00:00,10534.96,1499.36,2188.24,946.51,11940.15,2920.23,5990.07,1131.26
2017-01-20 00:00:00+00:00,10429.32,1523.74,2223.6,963.42,12036.8,2953.1,6064.39,1195.96
2017-01-20 01:00:00+00:00,10230.37,1514.67,2235.37,966.78,11918.7,2913.53,5977.71,1191.78
2017-01-20 02:00:00+00:00,9847.76,1434.61,2210.7,938.63,11457.83,2816.11,5710.89,1171.0
2017-01-20 03:00:00+00:00,9294.8,1334.82,2183.74,900.63,10641.24,2624.41,5285.27,1138.5
2017-01-20 04:00:00+00:00,8704.34,1222.42,2145.73,858.9,9811.83,2403.88,4855.83,1117.5
2017-01-20 05:00:00+00:00,8295.49,1170.99,2129.3,839.22,9276.59,2246.73,4562.45,1112.05
2017-01-20 06:00:00+00:00,8097.92,1129.57,2119.5,829.4,9044.26,2155.22,4449.86,1111.61
2017-01-20 07:00:00+00:00,7998.42,1071.24,2114.16,843.02,9006.23,2111.2,4398.43,1117.2
2017-01-20 08:00:00+00:00,7977.88,1035.61,2117.57,856.65,9103.36,2088.05,4364.29,1123.33
2017-01-20 09:00:00+00:00,8133.71,1061.53,2138.45,883.56,9557.61,2114.56,4503.68,1151.56
2017-01-20 10:00:00+00:00,8642.48,1161.64,2188.2,938.44,10534.79,2241.86,4922.39,1202.58
2017-01-20 11:00:00+00:00,9484.93,1308.18,2267.26,1010.04,11960.26,2575.53,5656.72,1306.74
2017-01-20 12:00:00+00:00,9842.56,1359.08,2318.55,1048.21,12664.49,2693.28,5991.13,1346.8
2017-01-20 13:00:00+00:00,9970.07,1314.48,2282.8,1051.0,12328.23,2653.49,5906.68,1276.61
2017-01-20 14:00:00+00:00,10177.25,1298.3,2248.41,1096.92,12062.2,2690.75,5829.22,1168.63
2017-01-20 15:00:00+00:00,10443.66,1265.81,2221.77,1069.8,11642.78,2738.01,5737.16,1164.06
2017-01-20 16:00:00+00:00,10701.2,1245.47,2205.03,1038.91,11263.55,2759.96,5617.62,1128.21
2017-01-20 17:00:00+00:00,10993.21,1255.51,2177.97,984.44,11078.02,2806.5,5584.8,1115.21
2017-01-20 18:00:00+00:00,11255.61,1260.87,2164.33,964.65,10965.93,2849.71,5546.52,1082.69
2017-01-20 19:00:00+00:00,11338.28,1247.66,2152.96,938.56,10773.25,2871.74,5564.85,1079.77
2017-01-20 20:00:00+00:00,11208.98,1235.02,2135.72,906.41,10658.08,2887.94,5554.89,1082.88
2017-01-20 21:00:00+00:00,11045.44,1230.34,2110.17,890.6,10583.34,2904.63,5591.21,1063.66
2017-01-20 22:00:00+00:00,11080.46,1137.9,2092.4,877.76,10768.66,2883.98,5620.46,1043.02
2017-01-20 23:00:00+00:00,10835.72,1106.66,2153.7,911.68,11311.57,2963.01,5877.52,1126.02
2017-01-21 00:00:00+00:00,10574.58,1271.5,2180.39,915.99,11030.88,2949.08,5798.66,1130.68
2017-01-21 01:00:00+00:00,10350.41,1262.21,2168.48,897.98,10737.81,2864.52,5635.05,1132.31
2017-01-21 02:00:00+00:00,10010.75,1211.62,2155.63,886.36,10461.0,2765.38,5419.28,1114.04
2017-01-21 03:00:00+00:00,9546.98,1153.83,2130.02,853.68,9920.8,2626.74,5126.15,1102.53
2017-01-21 04:00:00+00:00,9076.75,1078.86,2124.68,786.38,9301.75,2462.53,4789.34,1056.8
2017-01-21 05:00:00+00:00,8669.82,1008.06,2100.18,769.11,8762.0,2297.59,4478.59,1042.31
2017-01-21 06:00:00+00:00,8399.83,984.32,2084.32,766.99,8529.8,2179.23,4305.62,1031.93
2017-01-21 07:00:00+00:00,8196.44,950.62,2081.78,770.06,8437.99,2108.02,4234.32,1049.14
2017-01-21 08:00:00+00:00,8075.23,946.03,2071.67,789.99,8492.34,2074.21,4184.45,1032.43
2017-01-21 09:00:00+00:00,8073.36,956.18,2082.11,808.79,8700.42,2070.46,4203.4,1029.1
2017-01-21 10:00:00+00:00,8217.47,999.23,2104.07,846.47,9135.0,2115.09,4336.98,1042.55
2017-01-21 11:00:00+00:00,8489.08,1066.08,2146.27,880.47,9657.32,2209.03,4568.01,1104.92
2017-01-21 12:00:00+00:00,8712.27,1095.72,2181.08,901.39,10285.83,2278.3,4861.77,1164.41
2017-01-21 13:00:00+00:00,9021.88,1157.93,2178.31,911.03,10758.61,2374.53,5103.25,1192.37
2017-01-21 14:00:00+00:00,9428.77,1206.71,2171.19,945.03,11118.63,2495.53,5255.36,1167.12
2017-01-21 15:00:00+00:00,9811.19,1227.76,2182.29,968.05,11332.14,2664.21,5308.38,1146.77
2017-01-21 16:00:00+00:00,10072.97,1227.04,2186.31,925.15,11163.69,2859.87,5318.59,1152.63
2017-01-21 17:00:00+00:00,10274.36,1196.88,2163.06,893.8,10757.15,3045.61,5334.29,1144.76
2017-01-21 18:00:00+00:00,10471.46,1171.68,2154.73,891.46,10408.14,3236.06,5396.22,1140.22
