Issue_time,Forecast_time,Coast,East,Far_West,North_Central,North,South_Central,Southern,West
2018-06-07 00:00:00,2018-06-07 09:00:00,11328.740234375,1381.154052734375,2812.23486328125,12190.619140625,972.0237426757812,6304.24658203125,3264.39794921875,1383.3612060546875
2018-06-07 00:00:00,2018-06-07 10:00:00,11636.40625,1454.583984375,2827.2802734375,13114.2490234375,963.64794921875,6628.73828125,3493.482421875,1392.95361328125
2018-06-07 00:00:00,2018-06-07 11:00:00,11721.5810546875,1526.138916015625,2929.0390625,13532.0966796875,1026.41259765625,6877.84619140625,3688.513427734375,1486.89892578125
2018-06-07 06:00:00,2018-06-07 12:00:00,13760.9453125,1754.07373046875,2961.054931640625,14680.59765625,1108.05615234375,7356.427734375,3546.462890625,1493.226806640625
2018-06-07 06:00:00,2018-06-07 13:00:00,14843.1416015625,1853.6744384765625,3032.012451171875,15833.091796875,1157.6080322265625,7831.56982421875,4022.5751953125,1507.8232421875
2018-06-07 06:00:00,2018-06-07 14:00:00,15624.4453125,1969.1517333984375,3151.270751953125,16744.50390625,1175.623291015625,8490.7021484375,4479.7392578125,1565.4576416015625
2018-06-07 06:00:00,2018-06-07 15:00:00,16764.474609375,2120.024658203125,3185.906494140625,17841.7890625,1424.923583984375,9079.5087890625,4743.0576171875,1684.8477783203125
2018-06-07 06:00:00,2018-06-07 16:00:00,17313.603515625,2231.021240234375,3227.752197265625,19090.33203125,1369.826171875,9740.3408203125,5099.9736328125,1765.3426513671875
2018-06-07 06:00:00,2018-06-07 17:00:00,17834.65625,2290.70458984375,3410.036865234375,20254.982421875,1486.03369140625,10299.65234375,5238.71337890625,1887.8607177734375
2018-06-07 12:00:00,2018-06-07 18:00:00,18386.361328125,2322.12158203125,3391.830078125,20895.115234375,1442.4638671875,10592.5439453125,5208.66650390625,1910.045166015625
2018-06-07 12:00:00,2018-06-07 19:00:00,18456.482421875,2366.01171875,3446.500244140625,21533.20703125,1443.69873046875,10975.5146484375,5461.24658203125,1930.20751953125
2018-06-07 12:00:00,2018-06-07 20:00:00,18810.37109375,2382.6220703125,3563.44189453125,20929.4375,1427.9991455078125,11171.341796875,5449.78662109375,1926.0093994140625
2018-06-07 12:00:00,2018-06-07 21:00:00,18548.6875,2400.15283203125,3492.069580078125,21015.95703125,1444.089599609375,11288.548828125,5409.74462890625,1964.3792724609375
2018-06-07 12:00:00,2018-06-07 22:00:00,17823.72265625,2391.422607421875,3410.471435546875,21010.896484375,1425.122802734375,11226.564453125,5287.34375,1934.4361572265625
2018-06-07 12:00:00,2018-06-07 23:00:00,17099.30859375,2268.41943359375,3438.910400390625,20938.38671875,1395.50830078125,10946.85546875,5082.81591796875,1978.45947265625
2018-06-07 18:00:00,2018-06-08 00:00:00,16906.86328125,2262.2568359375,3374.619140625,19136.326171875,1366.71337890625,10516.9521484375,4627.98583984375,1902.8094482421875
2018-06-07 18:00:00,2018-06-08 01:00:00,16247.5234375,2155.854736328125,3258.644775390625,18314.76171875,1320.6322021484375,10080.2685546875,4611.025390625,1767.1365966796875
2018-06-07 18:00:00,2018-06-08 02:00:00,15342.431640625,1965.6357421875,3309.73486328125,16925.33984375,1207.9586181640625,9254.2626953125,4396.3818359375,1684.248291015625
2018-06-07 18:00:00,2018-06-08 03:00:00,14305.6455078125,1820.1456298828125,3163.275390625,15903.458984375,1149.9671630859375,8555.3701171875,4151.7822265625,1604.18896484375
2018-06-07 18:00:00,2018-06-08 04:00:00,13011.8828125,1668.7269287109375,3055.088134765625,14576.53515625,998.40625,7801.46533203125,3904.25244140625,1512.5267333984375
2018-06-07 18:00:00,2018-06-08 05:00:00,12190.3134765625,1600.1451416015625,2956.232177734375,14234.076171875,932.466552734375,7295.6953125,3667.806640625,1510.364013671875
2018-06-08 00:00:00,2018-06-08 06:00:00,11990.484375,1450.2413330078125,2895.516845703125,12692.2978515625,897.4695434570312,6649.5966796875,3188.667236328125,1449.0394287109375
2018-06-08 00:00:00,2018-06-08 07:00:00,11619.4248046875,1421.07861328125,2853.068359375,12325.0830078125,889.0527954101562,6548.8798828125,3233.840087890625,1405.773681640625
2018-06-08 00:00:00,2018-06-08 08:00:00,11472.384765625,1389.371337890625,2854.192138671875,12129.8359375,862.3789672851562,6290.37060546875,3223.997802734375,1368.7193603515625
2018-06-08 00:00:00,2018-06-08 09:00:00,11483.572265625,1368.6839599609375,2816.757568359375,12399.974609375,886.647216796875,6339.42724609375,3305.509521484375,1374.8052978515625
2018-06-08 00:00:00,2018-06-08 10:00:00,11713.728515625,1465.3609619140625,2808.873291015625,13066.7958984375,898.584716796875,6713.2548828125,3509.60888671875,1401.3321533203125
2018-06-08 00:00:00,2018-06-08 11:00:00,11967.759765625,1534.1739501953125,2894.919921875,13792.2431640625,985.5535278320312,6913.5869140625,3643.8603515625,1474.7490234375
2018-06-08 06:00:00,2018-06-08 12:00:00,13516.6806640625,1711.95458984375,2882.54296875,12845.900390625,943.3992309570312,7154.57666015625,3627.962646484375,1464.3167724609375
2018-06-08 06:00:00,2018-06-08 13:00:00,14586.515625,1818.3427734375,2955.984619140625,14099.62109375,1011.2100219726562,7510.74853515625,4057.67529296875,1463.5311279296875
2018-06-08 06:00:00,2018-06-08 14:00:00,15376.9306640625,1923.861328125,3075.939208984375,15379.7119140625,1066.873291015625,8259.0302734375,4402.81982421875,1515.7333984375
2018-06-08 06:00:00,2018-06-08 15:00:00,16537.54296875,2106.388427734375,3116.038330078125,16202.51171875,1171.928955078125,8867.8955078125,4654.72998046875,1617.053955078125
2018-06-08 06:00:00,2018-06-08 16:00:00,17074.017578125,2209.681640625,3163.78369140625,17385.884765625,1190.1070556640625,9536.6337890625,5046.5400390625,1695.3795166015625
2018-06-08 06:00:00,2018-06-08 17:00:00,17659.5,2275.671142578125,3345.7412109375,18435.11328125,1241.65283203125,9864.96875,5148.5400390625,1808.1195068359375
2018-06-08 12:00:00,2018-06-08 18:00:00,18132.0625,2306.3720703125,3292.4658203125,19087.158203125,1249.765625,10354.3203125,5113.32177734375,1829.4017333984375
2018-06-08 12:00:00,2018-06-08 19:00:00,18304.26953125,2329.2060546875,3366.805908203125,19521.21484375,1286.887451171875,10456.0361328125,5334.0361328125,1829.545654296875
2018-06-08 12:00:00,2018-06-08 20:00:00,18747.576171875,2358.06103515625,3420.79931640625,19490.220703125,1325.116455078125,10773.576171875,5326.69775390625,1854.6649169921875
2018-06-08 12:00:00,2018-06-08 21:00:00,18388.384765625,2356.64794921875,3385.70361328125,19370.064453125,1340.03515625,10710.5400390625,5301.060546875,1885.9036865234375
2018-06-08 12:00:00,2018-06-08 22:00:00,17724.927734375,2352.169677734375,3309.51806640625,18970.478515625,1276.608642578125,10745.0419921875,5162.515625,1880.737060546875
2018-06-08 12:00:00,2018-06-08 23:00:00,16637.23828125,2232.145263671875,3362.7578125,18497.302734375,1252.0382080078125,10504.2548828125,4990.677734375,1941.917724609375
2018-06-08 18:00:00,2018-06-09 00:00:00,16774.36328125,2207.499755859375,3327.946044921875,18254.908203125,1272.666748046875,10221.2705078125,4457.79296875,1842.1846923828125
2018-06-08 18:00:00,2018-06-09 01:00:00,16253.0810546875,2106.808349609375,3234.853515625,17464.0546875,1207.497314453125,9841.7412109375,4484.80810546875,1733.1141357421875
2018-06-08 18:00:00,2018-06-09 02:00:00,15456.93359375,1943.4840087890625,3264.678955078125,16039.9677734375,1171.2728271484375,9053.9521484375,4255.2158203125,1643.3056640625
2018-06-08 18:00:00,2018-06-09 03:00:00,14240.4248046875,1802.6595458984375,3144.634521484375,14633.94921875,1089.7425537109375,8240.79296875,4050.453857421875,1576.3255615234375
2018-06-08 18:00:00,2018-06-09 04:00:00,12777.607421875,1681.572998046875,3051.16943359375,13151.7490234375,1013.4622192382812,7731.92919921875,3796.81884765625,1475.30322265625
2018-06-08 18:00:00,2018-06-09 05:00:00,12194.8759765625,1576.6251220703125,2965.58203125,12242.7724609375,958.1556396484375,7157.37939453125,3598.06201171875,1460.268798828125
2018-06-09 00:00:00,2018-06-09 06:00:00,12067.2841796875,1453.61865234375,2839.23388671875,12564.3291015625,979.0094604492188,6583.3203125,3153.4052734375,1384.67578125
2018-06-09 00:00:00,2018-06-09 07:00:00,11750.322265625,1432.359375,2789.2939453125,11876.0458984375,966.6800537109375,6386.94873046875,3205.0947265625,1327.3671875
2018-06-09 00:00:00,2018-06-09 08:00:00,11588.32421875,1337.61767578125,2785.725830078125,11417.6689453125,935.0062255859375,6160.47900390625,3205.65380859375,1315.1534423828125
2018-06-09 00:00:00,2018-06-09 09:00:00,11628.814453125,1336.1785888671875,2734.59521484375,11485.0703125,930.6298828125,6346.080078125,3299.60009765625,1333.292724609375
2018-06-09 00:00:00,2018-06-09 10:00:00,11534.0078125,1414.2747802734375,2705.594970703125,12138.986328125,915.834228515625,6489.34765625,3423.045166015625,1319.512939453125
2018-06-09 00:00:00,2018-06-09 11:00:00,11823.0107421875,1449.8812255859375,2806.121826171875,12400.3193359375,954.5515747070312,6759.0283203125,3567.06787109375,1413.0487060546875
2018-06-09 06:00:00,2018-06-09 12:00:00,13006.525390625,1593.2254638671875,2769.748291015625,12835.8798828125,975.4203491210938,6748.03759765625,3454.239990234375,1383.131591796875
2018-06-09 06:00:00,2018-06-09 13:00:00,14262.560546875,1729.5511474609375,2849.300048828125,14054.1513671875,1057.0299072265625,7201.578125,3886.52783203125,1377.3670654296875
2018-06-09 06:00:00,2018-06-09 14:00:00,15247.7509765625,1859.5426025390625,2971.024658203125,15055.3095703125,1086.9775390625,7924.71533203125,4278.81396484375,1440.300537109375
2018-06-09 06:00:00,2018-06-09 15:00:00,16562.837890625,1955.101806640625,3015.16162109375,16251.853515625,1206.48779296875,8601.8203125,4449.22216796875,1576.2261962890625
2018-06-09 06:00:00,2018-06-09 16:00:00,16810.09765625,2085.599365234375,3070.57568359375,17352.896484375,1240.1378173828125,9189.8330078125,4899.01220703125,1600.0853271484375
2018-06-09 06:00:00,2018-06-09 17:00:00,17054.53125,2175.6259765625,3259.581298828125,18496.1796875,1325.1068115234375,9535.1591796875,4986.31494140625,1754.89208984375
2018-06-09 12:00:00,2018-06-09 18:00:00,16910.765625,2144.478515625,3279.057861328125,19909.869140625,1363.2685546875,10098.048828125,4953.92236328125,1716.3546142578125
2018-06-09 12:00:00,2018-06-09 19:00:00,17080.765625,2194.873046875,3339.833740234375,20288.353515625,1371.4422607421875,10283.6806640625,5162.365234375,1743.48095703125
2018-06-09 12:00:00,2018-06-09 20:00:00,17436.43359375,2211.666748046875,3402.96435546875,20084.140625,1369.6734619140625,10419.2041015625,5207.80224609375,1761.4739990234375
2018-06-09 12:00:00,2018-06-09 21:00:00,16930.275390625,2193.547119140625,3347.56689453125,20087.177734375,1392.6488037109375,10340.9912109375,5091.72119140625,1824.9005126953125
2018-06-09 12:00:00,2018-06-09 22:00:00,15978.3720703125,2164.88671875,3281.591796875,19332.49609375,1335.451416015625,10248.6474609375,4990.0419921875,1781.51025390625
2018-06-09 12:00:00,2018-06-09 23:00:00,15330.5732421875,2117.970947265625,3316.136962890625,19097.533203125,1354.260498046875,9979.5341796875,4800.61083984375,1865.5438232421875
2018-06-09 18:00:00,2018-06-10 00:00:00,15949.50390625,2126.594482421875,3258.667724609375,18095.857421875,1332.7552490234375,8872.5263671875,4384.30712890625,1809.470458984375
2018-06-09 18:00:00,2018-06-10 01:00:00,15239.3095703125,2029.6712646484375,3185.971923828125,17240.16796875,1296.3380126953125,8507.3779296875,4411.7861328125,1738.5948486328125
2018-06-09 18:00:00,2018-06-10 02:00:00,14458.6630859375,1869.9061279296875,3182.834228515625,16199.576171875,1205.5657958984375,7803.8876953125,4234.52392578125,1644.9227294921875
2018-06-09 18:00:00,2018-06-10 03:00:00,13731.796875,1728.928955078125,3032.7080078125,14787.3115234375,1138.4720458984375,7252.5048828125,3992.7451171875,1611.4239501953125
2018-06-09 18:00:00,2018-06-10 04:00:00,12398.041015625,1553.078369140625,2970.2724609375,12938.5947265625,1048.395263671875,6744.0712890625,3771.443603515625,1494.08935546875
2018-06-09 18:00:00,2018-06-10 05:00:00,11956.416015625,1483.208740234375,2907.940673828125,12802.2998046875,1024.688720703125,6528.44970703125,3604.1962890625,1500.6953125
2018-06-10 00:00:00,2018-06-10 06:00:00,12098.68359375,1426.559814453125,2851.2109375,12149.87109375,980.1939086914062,6252.4609375,3324.242919921875,1378.675048828125
2018-06-10 00:00:00,2018-06-10 07:00:00,11902.5810546875,1386.487548828125,2808.656982421875,11656.2431640625,984.7976684570312,6170.720703125,3304.4248046875,1340.6173095703125
2018-06-10 00:00:00,2018-06-10 08:00:00,11711.623046875,1348.7442626953125,2777.742431640625,11341.8154296875,945.8160400390625,6014.41064453125,3233.043701171875,1296.6268310546875
2018-06-10 00:00:00,2018-06-10 09:00:00,11460.1923828125,1309.8148193359375,2730.88720703125,11450.1591796875,962.9329223632812,6058.49951171875,3250.31689453125,1352.845458984375
2018-06-10 00:00:00,2018-06-10 10:00:00,11326.5546875,1370.477294921875,2698.390869140625,11405.501953125,965.6537475585938,6023.6953125,3403.31640625,1293.620361328125
2018-06-10 00:00:00,2018-06-10 11:00:00,11590.0615234375,1414.8082275390625,2779.737060546875,11821.1171875,1001.5493774414062,6454.015625,3521.697265625,1425.394287109375
2018-06-10 06:00:00,2018-06-10 12:00:00,12824.6943359375,1592.897705078125,2774.617919921875,13508.234375,1008.1558227539062,6895.63037109375,3416.97802734375,1367.685302734375
2018-06-10 06:00:00,2018-06-10 13:00:00,14066.7431640625,1753.312255859375,2870.8720703125,14683.7607421875,1075.53564453125,7432.4716796875,3936.606201171875,1393.2767333984375
2018-06-10 06:00:00,2018-06-10 14:00:00,14837.9931640625,1865.32275390625,2969.67626953125,16000.013671875,1122.5311279296875,8019.42138671875,4434.404296875,1454.775390625
2018-06-10 06:00:00,2018-06-10 15:00:00,16221.54296875,1878.6617431640625,2999.1806640625,17171.640625,1213.2806396484375,8693.52734375,4595.58154296875,1579.9339599609375
2018-06-10 06:00:00,2018-06-10 16:00:00,16373.20703125,2021.9378662109375,3064.03515625,18240.0390625,1299.07373046875,9250.130859375,4907.5068359375,1628.142333984375
2018-06-10 06:00:00,2018-06-10 17:00:00,16514.611328125,2109.33544921875,3270.266357421875,19624.556640625,1322.8897705078125,9741.6845703125,4974.203125,1762.40869140625
2018-06-10 12:00:00,2018-06-10 18:00:00,17399.2109375,2146.2275390625,3264.21337890625,19428.326171875,1309.165771484375,10284.8798828125,4966.38671875,1764.49169921875
2018-06-10 12:00:00,2018-06-10 19:00:00,17321.31640625,2195.782470703125,3349.6611328125,19541.6875,1331.348388671875,10655.3408203125,5209.5849609375,1791.195068359375
2018-06-10 12:00:00,2018-06-10 20:00:00,17710.404296875,2192.587646484375,3425.98779296875,19721.70703125,1341.34521484375,10706.1591796875,5273.79541015625,1803.8863525390625
2018-06-10 12:00:00,2018-06-10 21:00:00,18001.16796875,2151.36962890625,3366.09130859375,19673.654296875,1383.284423828125,10578.4736328125,5212.67236328125,1841.575439453125
2018-06-10 12:00:00,2018-06-10 22:00:00,17425.16796875,2122.898681640625,3296.40087890625,19174.294921875,1341.599365234375,10361.8935546875,5115.95703125,1827.0186767578125
2018-06-10 12:00:00,2018-06-10 23:00:00,16468.09375,2076.965087890625,3325.603515625,18571.802734375,1279.5155029296875,10130.7314453125,4921.61962890625,1865.822998046875
2018-06-10 18:00:00,2018-06-11 00:00:00,16201.6875,2106.013916015625,3301.340576171875,19040.55859375,1387.50537109375,9617.65625,4652.9443359375,1803.623779296875
2018-06-10 18:00:00,2018-06-11 01:00:00,15735.52734375,2034.0107421875,3223.879150390625,18160.716796875,1359.7540283203125,9342.4697265625,4655.45166015625,1726.1165771484375
2018-06-10 18:00:00,2018-06-11 02:00:00,14808.123046875,1874.9232177734375,3227.9208984375,16941.205078125,1238.4886474609375,8736.0625,4356.3251953125,1637.068603515625
2018-06-10 18:00:00,2018-06-11 03:00:00,13893.1259765625,1740.04931640625,3087.147705078125,15936.40234375,1157.981201171875,7837.8056640625,4109.8125,1579.9591064453125
2018-06-10 18:00:00,2018-06-11 04:00:00,12833.0341796875,1624.83056640625,2990.517333984375,14702.244140625,1047.823486328125,7193.3095703125,3886.801025390625,1480.4012451171875
2018-06-10 18:00:00,2018-06-11 05:00:00,12335.544921875,1525.026611328125,2922.446533203125,14053.6083984375,1029.8853759765625,6785.93701171875,3715.0107421875,1470.0751953125
2018-06-11 00:00:00,2018-06-11 06:00:00,12735.21484375,1461.5911865234375,2816.94921875,13106.0517578125,980.275634765625,6704.55908203125,3414.84423828125,1414.0526123046875
2018-06-11 00:00:00,2018-06-11 07:00:00,12599.2734375,1452.2069091796875,2797.31005859375,13047.2060546875,1007.2784423828125,6525.81494140625,3418.117919921875,1368.5194091796875
2018-06-11 00:00:00,2018-06-11 08:00:00,12250.0859375,1414.51025390625,2751.380126953125,12378.1201171875,941.2026977539062,6337.38232421875,3402.29541015625,1334.9677734375
2018-06-11 00:00:00,2018-06-11 09:00:00,12134.76171875,1414.587158203125,2736.33203125,12729.36328125,951.1036376953125,6312.8251953125,3420.3115234375,1352.1829833984375
2018-06-11 00:00:00,2018-06-11 10:00:00,12277.1328125,1537.245849609375,2715.7490234375,12971.556640625,948.8408813476562,6768.03271484375,3479.12158203125,1334.088623046875
2018-06-11 00:00:00,2018-06-11 11:00:00,12438.9765625,1599.9554443359375,2833.555908203125,13515.9951171875,988.5067138671875,7162.08154296875,3670.389404296875,1436.1514892578125
2018-06-11 06:00:00,2018-06-11 12:00:00,14290.9130859375,1708.31787109375,2877.661376953125,14458.3583984375,1042.73046875,7564.541015625,3699.657470703125,1419.449462890625
2018-06-11 06:00:00,2018-06-11 13:00:00,15360.4169921875,1848.6614990234375,2980.451416015625,15549.2763671875,1102.40576171875,8064.67626953125,4170.51025390625,1432.52978515625
2018-06-11 06:00:00,2018-06-11 14:00:00,16119.8349609375,1970.24853515625,3103.631591796875,16460.955078125,1138.4150390625,8707.3564453125,4480.1259765625,1487.241943359375
2018-06-11 06:00:00,2018-06-11 15:00:00,17326.5078125,2095.0419921875,3136.607177734375,17663.61328125,1246.37939453125,9362.333984375,4720.69384765625,1597.6163330078125
2018-06-11 06:00:00,2018-06-11 16:00:00,17553.650390625,2189.3837890625,3202.85595703125,19148.134765625,1311.6949462890625,9713.404296875,4997.17236328125,1665.9229736328125
2018-06-11 06:00:00,2018-06-11 17:00:00,18092.431640625,2266.8603515625,3374.0009765625,20047.357421875,1346.2598876953125,10188.1376953125,5068.05615234375,1790.4927978515625
2018-06-11 12:00:00,2018-06-11 18:00:00,18429.68359375,2280.685546875,3431.6416015625,20269.8203125,1346.7388916015625,10296.744140625,5019.7529296875,1822.2821044921875
2018-06-11 12:00:00,2018-06-11 19:00:00,18489.189453125,2282.927734375,3495.209716796875,20283.623046875,1378.5430908203125,10707.259765625,5222.97412109375,1880.1309814453125
2018-06-11 12:00:00,2018-06-11 20:00:00,18922.42578125,2282.1201171875,3618.241943359375,20398.859375,1383.0362548828125,10764.76171875,5287.52001953125,1875.3939208984375
2018-06-11 12:00:00,2018-06-11 21:00:00,18568.77734375,2246.761962890625,3529.834228515625,20312.11328125,1404.3800048828125,10770.2685546875,5295.119140625,1907.8865966796875
2018-06-11 12:00:00,2018-06-11 22:00:00,17925.318359375,2188.570068359375,3476.252685546875,19987.0703125,1367.302734375,10672.88671875,5191.45654296875,1919.4744873046875
2018-06-11 12:00:00,2018-06-11 23:00:00,17415.7265625,2163.4619140625,3481.953857421875,19812.1953125,1384.670166015625,10388.0390625,5012.03515625,1942.739501953125
2018-06-11 18:00:00,2018-06-12 00:00:00,16966.25390625,2065.11083984375,3437.818115234375,18722.5,1352.57177734375,10280.640625,4697.8037109375,1860.5418701171875
2018-06-11 18:00:00,2018-06-12 01:00:00,16360.724609375,1976.5653076171875,3317.410400390625,17833.5234375,1318.896240234375,9895.474609375,4637.73876953125,1778.93115234375
2018-06-11 18:00:00,2018-06-12 02:00:00,15463.8525390625,1822.29443359375,3352.2724609375,16615.0078125,1226.3782958984375,9075.33984375,4405.908203125,1668.824462890625
2018-06-11 18:00:00,2018-06-12 03:00:00,14334.013671875,1706.54296875,3197.324951171875,15533.744140625,1156.38037109375,8183.28466796875,4201.2587890625,1600.7144775390625
2018-06-11 18:00:00,2018-06-12 04:00:00,13341.2451171875,1586.6322021484375,3074.87841796875,14572.7822265625,1046.3349609375,7537.7490234375,3971.601318359375,1517.6817626953125
2018-06-11 18:00:00,2018-06-12 05:00:00,12884.9140625,1493.51904296875,2968.896484375,13748.5634765625,1024.243408203125,7029.296875,3767.763916015625,1489.3798828125
2018-06-12 00:00:00,2018-06-12 06:00:00,12841.8720703125,1538.9134521484375,2902.518798828125,13292.0751953125,1004.6024169921875,6838.580078125,3404.394287109375,1414.4359130859375
2018-06-12 00:00:00,2018-06-12 07:00:00,12827.6787109375,1521.24169921875,2839.274169921875,12617.7138671875,997.9249877929688,6654.2001953125,3452.681396484375,1361.76318359375
2018-06-12 00:00:00,2018-06-12 08:00:00,12551.5615234375,1457.9671630859375,2839.44482421875,12371.6015625,988.244140625,6468.0400390625,3391.1015625,1319.6910400390625
2018-06-12 00:00:00,2018-06-12 09:00:00,12765.5908203125,1490.346435546875,2809.590576171875,12720.4951171875,987.9886474609375,6609.009765625,3395.1435546875,1349.880126953125
2018-06-12 00:00:00,2018-06-12 10:00:00,12856.3740234375,1561.4178466796875,2809.279052734375,13819.609375,968.1065673828125,6955.86572265625,3549.546630859375,1333.814208984375
2018-06-12 00:00:00,2018-06-12 11:00:00,13137.5908203125,1665.39208984375,2892.55712890625,14384.3173828125,1019.8566284179688,7247.1435546875,3786.481689453125,1452.5733642578125
2018-06-12 06:00:00,2018-06-12 12:00:00,14490.03125,1807.06640625,2957.535400390625,14992.814453125,1055.810791015625,7360.30517578125,3734.863037109375,1464.604248046875
2018-06-12 06:00:00,2018-06-12 13:00:00,15630.390625,1904.677978515625,3032.554443359375,15888.474609375,1146.3397216796875,7948.9306640625,4165.1826171875,1469.5244140625
2018-06-12 06:00:00,2018-06-12 14:00:00,16680.197265625,2011.4427490234375,3154.611328125,17284.19140625,1191.51708984375,8507.8203125,4445.4130859375,1512.0272216796875
2018-06-12 06:00:00,2018-06-12 15:00:00,17712.20703125,2169.1552734375,3174.89990234375,18447.322265625,1287.79150390625,9061.0595703125,4743.78515625,1621.7928466796875
2018-06-12 06:00:00,2018-06-12 16:00:00,18213.27734375,2241.210205078125,3226.52294921875,19676.375,1326.9041748046875,9598.43359375,5081.62939453125,1708.0286865234375
2018-06-12 06:00:00,2018-06-12 17:00:00,18396.9375,2373.99365234375,3415.674560546875,20577.38671875,1406.9013671875,10103.48046875,5159.45361328125,1833.5726318359375
2018-06-12 12:00:00,2018-06-12 18:00:00,18512.515625,2448.0849609375,3390.1630859375,21573.376953125,1354.9715576171875,10467.7724609375,5125.8779296875,1840.260986328125
2018-06-12 12:00:00,2018-06-12 19:00:00,18536.51953125,2422.077880859375,3466.238037109375,21522.55859375,1411.56005859375,10884.080078125,5317.29638671875,1883.0599365234375
2018-06-12 12:00:00,2018-06-12 20:00:00,19032.8984375,2451.0126953125,3578.913818359375,21296.271484375,1412.765380859375,10968.8193359375,5372.52685546875,1884.51806640625
2018-06-12 12:00:00,2018-06-12 21:00:00,18546.30078125,2426.34228515625,3503.22509765625,21466.896484375,1409.325927734375,11055.3359375,5375.76025390625,1924.0167236328125
2018-06-12 12:00:00,2018-06-12 22:00:00,18173.505859375,2420.31005859375,3422.9423828125,21319.18359375,1383.7752685546875,10963.4384765625,5254.4775390625,1934.067626953125
2018-06-12 12:00:00,2018-06-12 23:00:00,17509.810546875,2357.33056640625,3471.14892578125,20853.35546875,1345.030517578125,10617.8212890625,5077.02783203125,1964.4276123046875
2018-06-12 18:00:00,2018-06-13 00:00:00,16907.533203125,2299.761962890625,3441.00341796875,19482.208984375,1355.6585693359375,10391.6943359375,4693.13818359375,1851.7532958984375
2018-06-12 18:00:00,2018-06-13 01:00:00,16166.4755859375,2193.50830078125,3329.6708984375,18739.08203125,1319.485595703125,9947.0068359375,4653.3994140625,1747.399658203125
2018-06-12 18:00:00,2018-06-13 02:00:00,15020.673828125,2012.7620849609375,3386.362060546875,17507.279296875,1216.3909912109375,9202.765625,4332.18798828125,1632.2109375
2018-06-12 18:00:00,2018-06-13 03:00:00,13974.798828125,1852.6806640625,3233.944580078125,16276.4873046875,1147.062255859375,8096.30517578125,4147.97607421875,1571.8983154296875
2018-06-12 18:00:00,2018-06-13 04:00:00,12718.3388671875,1663.90771484375,3122.552490234375,15006.5224609375,1063.845703125,7486.53662109375,3856.94482421875,1465.04345703125
2018-06-12 18:00:00,2018-06-13 05:00:00,12153.3583984375,1605.0333251953125,3015.8720703125,14438.46484375,1019.9426879882812,7028.0849609375,3715.388427734375,1462.56884765625
2018-06-13 00:00:00,2018-06-13 06:00:00,12316.470703125,1574.3681640625,2885.12353515625,13867.9990234375,981.8687744140625,6500.56201171875,3278.88232421875,1418.554931640625
2018-06-13 00:00:00,2018-06-13 07:00:00,12002.32421875,1556.1290283203125,2840.6962890625,13329.947265625,981.0408935546875,6345.384765625,3289.4208984375,1362.4686279296875
2018-06-13 00:00:00,2018-06-13 08:00:00,12010.8173828125,1513.7130126953125,2860.17724609375,12625.9248046875,949.3457641601562,6239.0546875,3247.284423828125,1332.1807861328125
2018-06-13 00:00:00,2018-06-13 09:00:00,11930.33203125,1487.9842529296875,2825.533447265625,13511.728515625,972.0131225585938,6269.27392578125,3338.234130859375,1357.7293701171875
2018-06-13 00:00:00,2018-06-13 10:00:00,12109.1513671875,1581.860595703125,2823.9462890625,14390.2548828125,984.7943725585938,6883.55615234375,3494.512939453125,1364.7598876953125
2018-06-13 00:00:00,2018-06-13 11:00:00,12488.55078125,1679.9586181640625,2935.60302734375,14886.8359375,1028.4561767578125,7247.53466796875,3757.5810546875,1466.0987548828125
2018-06-13 06:00:00,2018-06-13 12:00:00,14187.3818359375,1808.356201171875,2964.736572265625,14939.0263671875,1062.1456298828125,7215.83837890625,3630.307861328125,1447.9537353515625
2018-06-13 06:00:00,2018-06-13 13:00:00,15245.1025390625,1905.4949951171875,3027.057373046875,15799.3984375,1146.8873291015625,7656.078125,3958.962158203125,1455.975341796875
2018-06-13 06:00:00,2018-06-13 14:00:00,15904.0361328125,2016.4178466796875,3153.48779296875,16875.3515625,1156.1630859375,8328.087890625,4304.6416015625,1496.8939208984375
2018-06-13 06:00:00,2018-06-13 15:00:00,17264.708984375,2116.08251953125,3166.7822265625,18434.4921875,1257.5650634765625,8869.767578125,4567.9404296875,1610.532958984375
2018-06-13 06:00:00,2018-06-13 16:00:00,17642.55859375,2261.076171875,3203.179931640625,19394.4453125,1304.524169921875,9358.853515625,4840.01171875,1672.070556640625
2018-06-13 06:00:00,2018-06-13 17:00:00,17977.201171875,2353.329345703125,3403.2138671875,20257.1640625,1379.4654541015625,9798.1494140625,4978.37158203125,1797.53759765625
2018-06-13 12:00:00,2018-06-13 18:00:00,18424.859375,2433.1474609375,3319.50244140625,21420.998046875,1365.951416015625,10295.0625,4907.80908203125,1824.70458984375
2018-06-13 12:00:00,2018-06-13 19:00:00,18560.4140625,2433.19140625,3386.684814453125,21538.697265625,1435.2940673828125,10510.63671875,5154.416015625,1848.2427978515625
2018-06-13 12:00:00,2018-06-13 20:00:00,18768.744140625,2485.967041015625,3488.656005859375,21316.146484375,1395.4385986328125,10678.1875,5178.17529296875,1849.8203125
2018-06-13 12:00:00,2018-06-13 21:00:00,18655.126953125,2430.637939453125,3398.120849609375,21496.541015625,1441.177978515625,10656.857421875,5116.56884765625,1898.8155517578125
